instance,algorithm,variant,K,N,M,time_seconds,cost,num_influencers,covered_count,success,stdout_snippet
ninstance_419.txt,bt,macro,10,100,10,0.004635,622,2,,,"=== Instancia cargada correctamente ===
[Modo MACRO] Influencers con |S_i| >= 10
Solucion de Backtracking:
Influencers usados: 0 1
Costo total: 622"
ninstance_429.txt,fb,todos,,25,20,0.172541,304,9,25,1,"=== Instancia cargada correctamente ===
[Modo TODOS] Se consideran todos los influencers.
Solucion de Fuerza Bruta:
Influencers usados: 2 4 5 9 10 11 14 16 19
Costo total: 304"
ninstance_429.txt,fb,micro,5,25,20,0.058062,355,11,,,"=== Instancia cargada correctamente ===
[Modo MICRO] Influencers con |S_i| < 5
Solucion de Fuerza Bruta:
Influencers usados: 0 1 3 4 5 6 10 11 12 14 15
Costo total: 355"
ninstance_429.txt,fb,micro,10,25,20,0.170895,304,9,,,"=== Instancia cargada correctamente ===
[Modo MICRO] Influencers con |S_i| < 10
Solucion de Fuerza Bruta:
Influencers usados: 2 4 5 9 10 11 14 16 19
Costo total: 304"
ninstance_429.txt,fb,macro,5,25,20,0.004774,541,4,,,"=== Instancia cargada correctamente ===
[Modo MACRO] Influencers con |S_i| >= 5
Solucion de Fuerza Bruta:
Influencers usados: 0 1 2 3
Costo total: 541"
ninstance_429.txt,fb,macro,10,25,20,0.005969,2147483647,0,,,"=== Instancia cargada correctamente ===
[Modo MACRO] Influencers con |S_i| >= 10
Solucion de Fuerza Bruta:
Influencers usados: 
Costo total: 2147483647"
ninstance_429.txt,bt,todos,,25,20,0.166675,304,9,25,1,"=== Instancia cargada correctamente ===
[Modo TODOS] Se consideran todos los influencers.
Solucion de Backtracking:
Influencers usados: 2 4 5 9 10 11 14 16 19
Costo total: 304"
ninstance_429.txt,bt,micro,5,25,20,0.052348,355,11,,,"=== Instancia cargada correctamente ===
[Modo MICRO] Influencers con |S_i| < 5
Solucion de Backtracking:
Influencers usados: 0 1 3 4 5 6 10 11 12 14 15
Costo total: 355"
ninstance_429.txt,bt,micro,10,25,20,0.164613,304,9,,,"=== Instancia cargada correctamente ===
[Modo MICRO] Influencers con |S_i| < 10
Solucion de Backtracking:
Influencers usados: 2 4 5 9 10 11 14 16 19
Costo total: 304"
ninstance_429.txt,bt,macro,5,25,20,0.004856,541,4,,,"=== Instancia cargada correctamente ===
[Modo MACRO] Influencers con |S_i| >= 5
Solucion de Backtracking:
Influencers usados: 0 1 2 3
Costo total: 541"
ninstance_429.txt,bt,macro,10,25,20,0.005912,2147483647,0,,,"=== Instancia cargada correctamente ===
[Modo MACRO] Influencers con |S_i| >= 10
Solucion de Backtracking:
Influencers usados: 
Costo total: 2147483647"
ninstance_432.txt,fb,todos,,100,15,0.028680,845,3,100,1,"=== Instancia cargada correctamente ===
[Modo TODOS] Se consideran todos los influencers.
Solucion de Fuerza Bruta:
Influencers usados: 0 1 2
Costo total: 845"
ninstance_432.txt,fb,micro,5,100,15,0.004496,2147483647,0,,,"=== Instancia cargada correctamente ===
[Modo MICRO] Influencers con |S_i| < 5
Solucion de Fuerza Bruta:
Influencers usados: 
Costo total: 2147483647"
ninstance_432.txt,fb,micro,10,100,15,0.005457,2147483647,0,,,"=== Instancia cargada correctamente ===
[Modo MICRO] Influencers con |S_i| < 10
Solucion de Fuerza Bruta:
Influencers usados: 
Costo total: 2147483647"
ninstance_432.txt,fb,macro,5,100,15,0.015736,845,3,,,"=== Instancia cargada correctamente ===
[Modo MACRO] Influencers con |S_i| >= 5
Solucion de Fuerza Bruta:
Influencers usados: 0 1 2
Costo total: 845"
ninstance_432.txt,fb,macro,10,100,15,0.004473,845,3,,,"=== Instancia cargada correctamente ===
[Modo MACRO] Influencers con |S_i| >= 10
Solucion de Fuerza Bruta:
Influencers usados: 0 1 2
Costo total: 845"
ninstance_432.txt,bt,todos,,100,15,0.025535,845,3,100,1,"=== Instancia cargada correctamente ===
[Modo TODOS] Se consideran todos los influencers.
Solucion de Backtracking:
Influencers usados: 0 1 2
Costo total: 845"
ninstance_432.txt,bt,micro,5,100,15,0.004621,2147483647,0,,,"=== Instancia cargada correctamente ===
[Modo MICRO] Influencers con |S_i| < 5
Solucion de Backtracking:
Influencers usados: 
Costo total: 2147483647"
ninstance_432.txt,bt,micro,10,100,15,0.004774,2147483647,0,,,"=== Instancia cargada correctamente ===
[Modo MICRO] Influencers con |S_i| < 10
Solucion de Backtracking:
Influencers usados: 
Costo total: 2147483647"
ninstance_432.txt,bt,macro,5,100,15,0.011376,845,3,,,"=== Instancia cargada correctamente ===
[Modo MACRO] Influencers con |S_i| >= 5
Solucion de Backtracking:
Influencers usados: 0 1 2
Costo total: 845"
ninstance_432.txt,bt,macro,10,100,15,0.004679,845,3,,,"=== Instancia cargada correctamente ===
[Modo MACRO] Influencers con |S_i| >= 10
Solucion de Backtracking:
Influencers usados: 0 1 2
Costo total: 845"
ninstance_436.txt,fb,todos,,25,10,0.006190,323,7,25,1,"=== Instancia cargada correctamente ===
[Modo TODOS] Se consideran todos los influencers.
Solucion de Fuerza Bruta:
Influencers usados: 2 3 5 6 7 8 9
Costo total: 323"
ninstance_436.txt,fb,micro,5,25,10,0.005696,2147483647,0,,,"=== Instancia cargada correctamente ===
[Modo MICRO] Influencers con |S_i| < 5
Solucion de Fuerza Bruta:
Influencers usados: 
Costo total: 2147483647"
ninstance_436.txt,fb,micro,10,25,10,0.004777,323,7,,,"=== Instancia cargada correctamente ===
[Modo MICRO] Influencers con |S_i| < 10
Solucion de Fuerza Bruta:
Influencers usados: 0 1 3 4 5 6 7
Costo total: 323"
ninstance_436.txt,fb,macro,5,25,10,0.005474,466,2,,,"=== Instancia cargada correctamente ===
[Modo MACRO] Influencers con |S_i| >= 5
Solucion de Fuerza Bruta:
Influencers usados: 0 1
Costo total: 466"
ninstance_436.txt,fb,macro,10,25,10,0.005060,466,2,,,"=== Instancia cargada correctamente ===
[Modo MACRO] Influencers con |S_i| >= 10
Solucion de Fuerza Bruta:
Influencers usados: 0 1
Costo total: 466"
ninstance_436.txt,bt,todos,,25,10,0.005124,323,7,25,1,"=== Instancia cargada correctamente ===
[Modo TODOS] Se consideran todos los influencers.
Solucion de Backtracking:
Influencers usados: 2 3 5 6 7 8 9
Costo total: 323"
ninstance_436.txt,bt,micro,5,25,10,0.005471,2147483647,0,,,"=== Instancia cargada correctamente ===
[Modo MICRO] Influencers con |S_i| < 5
Solucion de Backtracking:
Influencers usados: 
Costo total: 2147483647"
ninstance_436.txt,bt,micro,10,25,10,0.004777,323,7,,,"=== Instancia cargada correctamente ===
[Modo MICRO] Influencers con |S_i| < 10
Solucion de Backtracking:
Influencers usados: 0 1 3 4 5 6 7
Costo total: 323"
ninstance_436.txt,bt,macro,5,25,10,0.004906,466,2,,,"=== Instancia cargada correctamente ===
[Modo MACRO] Influencers con |S_i| >= 5
Solucion de Backtracking:
Influencers usados: 0 1
Costo total: 466"
ninstance_436.txt,bt,macro,10,25,10,0.006253,466,2,,,"=== Instancia cargada correctamente ===
[Modo MACRO] Influencers con |S_i| >= 10
Solucion de Backtracking:
Influencers usados: 0 1
Costo total: 466"
ninstance_445.txt,fb,todos,,100,20,0.462351,1174,13,100,1,"=== Instancia cargada correctamente ===
[Modo TODOS] Se consideran todos los influencers.
Solucion de Fuerza Bruta:
Influencers usados: 0 1 2 5 6 9 11 13 14 15 17 18 19
Costo total: 1174"
ninstance_445.txt,fb,micro,5,100,20,0.004874,2147483647,0,,,"=== Instancia cargada correctamente ===
[Modo MICRO] Influencers con |S_i| < 5
Solucion de Fuerza Bruta:
Influencers usados: 
Costo total: 2147483647"
ninstance_445.txt,fb,micro,10,100,20,0.016243,2147483647,0,,,"=== Instancia cargada correctamente ===
[Modo MICRO] Influencers con |S_i| < 10
Solucion de Fuerza Bruta:
Influencers usados: 
Costo total: 2147483647"
ninstance_445.txt,fb,macro,5,100,20,0.028889,1598,4,,,"=== Instancia cargada correctamente ===
[Modo MACRO] Influencers con |S_i| >= 5
Solucion de Fuerza Bruta:
Influencers usados: 0 1 2 3
Costo total: 1598"
ninstance_445.txt,fb,macro,10,100,20,0.004524,1598,4,,,"=== Instancia cargada correctamente ===
[Modo MACRO] Influencers con |S_i| >= 10
Solucion de Fuerza Bruta:
Influencers usados: 0 1 2 3
Costo total: 1598"
ninstance_445.txt,bt,todos,,100,20,0.452959,1174,13,100,1,"=== Instancia cargada correctamente ===
[Modo TODOS] Se consideran todos los influencers.
Solucion de Backtracking:
Influencers usados: 0 1 2 5 6 9 11 13 14 15 17 18 19
Costo total: 1174"
ninstance_445.txt,bt,micro,5,100,20,0.005064,2147483647,0,,,"=== Instancia cargada correctamente ===
[Modo MICRO] Influencers con |S_i| < 5
Solucion de Backtracking:
Influencers usados: 
Costo total: 2147483647"
ninstance_445.txt,bt,micro,10,100,20,0.011657,2147483647,0,,,"=== Instancia cargada correctamente ===
[Modo MICRO] Influencers con |S_i| < 10
Solucion de Backtracking:
Influencers usados: 
Costo total: 2147483647"
ninstance_445.txt,bt,macro,5,100,20,0.017376,1598,4,,,"=== Instancia cargada correctamente ===
[Modo MACRO] Influencers con |S_i| >= 5
Solucion de Backtracking:
Influencers usados: 0 1 2 3
Costo total: 1598"
ninstance_445.txt,bt,macro,10,100,20,0.004700,1598,4,,,"=== Instancia cargada correctamente ===
[Modo MACRO] Influencers con |S_i| >= 10
Solucion de Backtracking:
Influencers usados: 0 1 2 3
Costo total: 1598"
ninstance_447.txt,fb,todos,,50,15,0.019067,733,12,50,1,"=== Instancia cargada correctamente ===
[Modo TODOS] Se consideran todos los influencers.
Solucion de Fuerza Bruta:
Influencers usados: 3 4 5 6 7 8 9 10 11 12 13 14
Costo total: 733"
ninstance_447.txt,fb,micro,5,50,15,0.005456,2147483647,0,,,"=== Instancia cargada correctamente ===
[Modo MICRO] Influencers con |S_i| < 5
Solucion de Fuerza Bruta:
Influencers usados: 
Costo total: 2147483647"
ninstance_447.txt,fb,micro,10,50,15,0.007927,733,12,,,"=== Instancia cargada correctamente ===
[Modo MICRO] Influencers con |S_i| < 10
Solucion de Fuerza Bruta:
Influencers usados: 0 1 2 3 4 5 6 7 8 9 10 11
Costo total: 733"
ninstance_447.txt,fb,macro,5,50,15,0.004726,1042,3,,,"=== Instancia cargada correctamente ===
[Modo MACRO] Influencers con |S_i| >= 5
Solucion de Fuerza Bruta:
Influencers usados: 0 1 2
Costo total: 1042"
ninstance_447.txt,fb,macro,10,50,15,0.005850,1042,3,,,"=== Instancia cargada correctamente ===
[Modo MACRO] Influencers con |S_i| >= 10
Solucion de Fuerza Bruta:
Influencers usados: 0 1 2
Costo total: 1042"
ninstance_447.txt,bt,todos,,50,15,0.018183,733,12,50,1,"=== Instancia cargada correctamente ===
[Modo TODOS] Se consideran todos los influencers.
Solucion de Backtracking:
Influencers usados: 3 4 5 6 7 8 9 10 11 12 13 14
Costo total: 733"
ninstance_447.txt,bt,micro,5,50,15,0.004759,2147483647,0,,,"=== Instancia cargada correctamente ===
[Modo MICRO] Influencers con |S_i| < 5
Solucion de Backtracking:
Influencers usados: 
Costo total: 2147483647"
ninstance_447.txt,bt,micro,10,50,15,0.006237,733,12,,,"=== Instancia cargada correctamente ===
[Modo MICRO] Influencers con |S_i| < 10
Solucion de Backtracking:
Influencers usados: 0 1 2 3 4 5 6 7 8 9 10 11
Costo total: 733"
ninstance_447.txt,bt,macro,5,50,15,0.005864,1042,3,,,"=== Instancia cargada correctamente ===
[Modo MACRO] Influencers con |S_i| >= 5
Solucion de Backtracking:
Influencers usados: 0 1 2
Costo total: 1042"
ninstance_447.txt,bt,macro,10,50,15,0.004670,1042,3,,,"=== Instancia cargada correctamente ===
[Modo MACRO] Influencers con |S_i| >= 10
Solucion de Backtracking:
Influencers usados: 0 1 2
Costo total: 1042"
ninstance_457.txt,fb,todos,,150,15,0.019853,1107,12,150,1,"=== Instancia cargada correctamente ===
[Modo TODOS] Se consideran todos los influencers.
Solucion de Fuerza Bruta:
Influencers usados: 3 4 5 6 7 8 9 10 11 12 13 14
Costo total: 1107"
ninstance_457.txt,fb,micro,5,150,15,0.005170,2147483647,0,,,"=== Instancia cargada correctamente ===
[Modo MICRO] Influencers con |S_i| < 5
Solucion de Fuerza Bruta:
Influencers usados: 
Costo total: 2147483647"
ninstance_457.txt,fb,micro,10,150,15,0.006097,2147483647,0,,,"=== Instancia cargada correctamente ===
[Modo MICRO] Influencers con |S_i| < 10
Solucion de Fuerza Bruta:
Influencers usados: 
Costo total: 2147483647"
ninstance_457.txt,fb,macro,5,150,15,0.020238,1107,12,,,"=== Instancia cargada correctamente ===
[Modo MACRO] Influencers con |S_i| >= 5
Solucion de Fuerza Bruta:
Influencers usados: 3 4 5 6 7 8 9 10 11 12 13 14
Costo total: 1107"
ninstance_457.txt,fb,macro,10,150,15,0.006851,1535,3,,,"=== Instancia cargada correctamente ===
[Modo MACRO] Influencers con |S_i| >= 10
Solucion de Fuerza Bruta:
Influencers usados: 0 1 2
Costo total: 1535"
ninstance_457.txt,bt,todos,,150,15,0.019351,1107,12,150,1,"=== Instancia cargada correctamente ===
[Modo TODOS] Se consideran todos los influencers.
Solucion de Backtracking:
Influencers usados: 3 4 5 6 7 8 9 10 11 12 13 14
Costo total: 1107"
ninstance_457.txt,bt,micro,5,150,15,0.004822,2147483647,0,,,"=== Instancia cargada correctamente ===
[Modo MICRO] Influencers con |S_i| < 5
Solucion de Backtracking:
Influencers usados: 
Costo total: 2147483647"
ninstance_457.txt,bt,micro,10,150,15,0.004540,2147483647,0,,,"=== Instancia cargada correctamente ===
[Modo MICRO] Influencers con |S_i| < 10
Solucion de Backtracking:
Influencers usados: 
Costo total: 2147483647"
ninstance_457.txt,bt,macro,5,150,15,0.020111,1107,12,,,"=== Instancia cargada correctamente ===
[Modo MACRO] Influencers con |S_i| >= 5
Solucion de Backtracking:
Influencers usados: 3 4 5 6 7 8 9 10 11 12 13 14
Costo total: 1107"
ninstance_457.txt,bt,macro,10,150,15,0.005973,1535,3,,,"=== Instancia cargada correctamente ===
[Modo MACRO] Influencers con |S_i| >= 10
Solucion de Backtracking:
Influencers usados: 0 1 2
Costo total: 1535"
ninstance_458.txt,fb,todos,,150,20,0.716039,921,4,150,1,"=== Instancia cargada correctamente ===
[Modo TODOS] Se consideran todos los influencers.
Solucion de Fuerza Bruta:
Influencers usados: 0 1 2 3
Costo total: 921"
ninstance_458.txt,fb,micro,5,150,20,0.004874,2147483647,0,,,"=== Instancia cargada correctamente ===
[Modo MICRO] Influencers con |S_i| < 5
Solucion de Fuerza Bruta:
Influencers usados: 
Costo total: 2147483647"
ninstance_458.txt,fb,micro,10,150,20,0.006965,2147483647,0,,,"=== Instancia cargada correctamente ===
[Modo MICRO] Influencers con |S_i| < 10
Solucion de Fuerza Bruta:
Influencers usados: 
Costo total: 2147483647"
ninstance_458.txt,fb,macro,5,150,20,0.387527,921,4,,,"=== Instancia cargada correctamente ===
[Modo MACRO] Influencers con |S_i| >= 5
Solucion de Fuerza Bruta:
Influencers usados: 0 1 2 3
Costo total: 921"
ninstance_458.txt,fb,macro,10,150,20,0.005500,921,4,,,"=== Instancia cargada correctamente ===
[Modo MACRO] Influencers con |S_i| >= 10
Solucion de Fuerza Bruta:
Influencers usados: 0 1 2 3
Costo total: 921"
ninstance_458.txt,bt,todos,,150,20,0.715551,921,4,150,1,"=== Instancia cargada correctamente ===
[Modo TODOS] Se consideran todos los influencers.
Solucion de Backtracking:
Influencers usados: 0 1 2 3
Costo total: 921"
ninstance_458.txt,bt,micro,5,150,20,0.004801,2147483647,0,,,"=== Instancia cargada correctamente ===
[Modo MICRO] Influencers con |S_i| < 5
Solucion de Backtracking:
Influencers usados: 
Costo total: 2147483647"
ninstance_458.txt,bt,micro,10,150,20,0.006370,2147483647,0,,,"=== Instancia cargada correctamente ===
[Modo MICRO] Influencers con |S_i| < 10
Solucion de Backtracking:
Influencers usados: 
Costo total: 2147483647"
ninstance_458.txt,bt,macro,5,150,20,0.348853,921,4,,,"=== Instancia cargada correctamente ===
[Modo MACRO] Influencers con |S_i| >= 5
Solucion de Backtracking:
Influencers usados: 0 1 2 3
Costo total: 921"
ninstance_458.txt,bt,macro,10,150,20,0.005465,921,4,,,"=== Instancia cargada correctamente ===
[Modo MACRO] Influencers con |S_i| >= 10
Solucion de Backtracking:
Influencers usados: 0 1 2 3
Costo total: 921"
ninstance_460.txt,fb,todos,,50,10,0.006878,546,2,50,1,"=== Instancia cargada correctamente ===
[Modo TODOS] Se consideran todos los influencers.
Solucion de Fuerza Bruta:
Influencers usados: 0 1
Costo total: 546"
ninstance_460.txt,fb,micro,5,50,10,0.004374,2147483647,0,,,"=== Instancia cargada correctamente ===
[Modo MICRO] Influencers con |S_i| < 5
Solucion de Fuerza Bruta:
Influencers usados: 
Costo total: 2147483647"
ninstance_460.txt,fb,micro,10,50,10,0.045509,742,8,,,"=== Instancia cargada correctamente ===
[Modo MICRO] Influencers con |S_i| < 10
Solucion de Fuerza Bruta:
Influencers usados: 0 1 2 3 4 5 6 7
Costo total: 742"
ninstance_460.txt,fb,macro,5,50,10,0.010449,546,2,,,"=== Instancia cargada correctamente ===
[Modo MACRO] Influencers con |S_i| >= 5
Solucion de Fuerza Bruta:
Influencers usados: 0 1
Costo total: 546"
ninstance_460.txt,fb,macro,10,50,10,0.006368,546,2,,,"=== Instancia cargada correctamente ===
[Modo MACRO] Influencers con |S_i| >= 10
Solucion de Fuerza Bruta:
Influencers usados: 0 1
Costo total: 546"
ninstance_460.txt,bt,todos,,50,10,0.005489,546,2,50,1,"=== Instancia cargada correctamente ===
[Modo TODOS] Se consideran todos los influencers.
Solucion de Backtracking:
Influencers usados: 0 1
Costo total: 546"
ninstance_460.txt,bt,micro,5,50,10,0.006301,2147483647,0,,,"=== Instancia cargada correctamente ===
[Modo MICRO] Influencers con |S_i| < 5
Solucion de Backtracking:
Influencers usados: 
Costo total: 2147483647"
ninstance_460.txt,bt,micro,10,50,10,0.005050,742,8,,,"=== Instancia cargada correctamente ===
[Modo MICRO] Influencers con |S_i| < 10
Solucion de Backtracking:
Influencers usados: 0 1 2 3 4 5 6 7
Costo total: 742"
ninstance_460.txt,bt,macro,5,50,10,0.004656,546,2,,,"=== Instancia cargada correctamente ===
[Modo MACRO] Influencers con |S_i| >= 5
Solucion de Backtracking:
Influencers usados: 0 1
Costo total: 546"
ninstance_460.txt,bt,macro,10,50,10,0.006585,546,2,,,"=== Instancia cargada correctamente ===
[Modo MACRO] Influencers con |S_i| >= 10
Solucion de Backtracking:
Influencers usados: 0 1
Costo total: 546"
ninstance_472.txt,fb,todos,,150,15,0.007701,1786,12,150,1,"=== Instancia cargada correctamente ===
[Modo TODOS] Se consideran todos los influencers.
Solucion de Fuerza Bruta:
Influencers usados: 3 4 5 6 7 8 9 10 11 12 13 14
Costo total: 1786"
ninstance_472.txt,fb,micro,5,150,15,0.005432,2147483647,0,,,"=== Instancia cargada correctamente ===
[Modo MICRO] Influencers con |S_i| < 5
Solucion de Fuerza Bruta:
Influencers usados: 
Costo total: 2147483647"
ninstance_472.txt,fb,micro,10,150,15,0.005170,2147483647,0,,,"=== Instancia cargada correctamente ===
[Modo MICRO] Influencers con |S_i| < 10
Solucion de Fuerza Bruta:
Influencers usados: 
Costo total: 2147483647"
ninstance_472.txt,fb,macro,5,150,15,0.007813,1786,12,,,"=== Instancia cargada correctamente ===
[Modo MACRO] Influencers con |S_i| >= 5
Solucion de Fuerza Bruta:
Influencers usados: 3 4 5 6 7 8 9 10 11 12 13 14
Costo total: 1786"
ninstance_472.txt,fb,macro,10,150,15,0.008821,7916,3,,,"=== Instancia cargada correctamente ===
[Modo MACRO] Influencers con |S_i| >= 10
Solucion de Fuerza Bruta:
Influencers usados: 0 1 2
Costo total: 7916"
ninstance_472.txt,bt,todos,,150,15,0.006800,1786,12,150,1,"=== Instancia cargada correctamente ===
[Modo TODOS] Se consideran todos los influencers.
Solucion de Backtracking:
Influencers usados: 3 4 5 6 7 8 9 10 11 12 13 14
Costo total: 1786"
ninstance_472.txt,bt,micro,5,150,15,0.005787,2147483647,0,,,"=== Instancia cargada correctamente ===
[Modo MICRO] Influencers con |S_i| < 5
Solucion de Backtracking:
Influencers usados: 
Costo total: 2147483647"
ninstance_472.txt,bt,micro,10,150,15,0.006491,2147483647,0,,,"=== Instancia cargada correctamente ===
[Modo MICRO] Influencers con |S_i| < 10
Solucion de Backtracking:
Influencers usados: 
Costo total: 2147483647"
ninstance_472.txt,bt,macro,5,150,15,0.006470,1786,12,,,"=== Instancia cargada correctamente ===
[Modo MACRO] Influencers con |S_i| >= 5
Solucion de Backtracking:
Influencers usados: 3 4 5 6 7 8 9 10 11 12 13 14
Costo total: 1786"
